Protein_ID,Label
P01009,4
P01011,2
P01019,2
P01023,4
P01024,7
P01031,4
P01033,2
P01034,1
P01040,3
P01042,3
P01100,3
P01106,3
P01106-2,1
P01111,4
P01112,4
P01116,3
P01116-2,3
P01130,2
P01133,1
P01133-3,1
P01135,1
P01137,4
P01138,1
P01160,1
P01210,2
P01213,1
P01215,1
P01241,2
P01282,1
P01344,1
P01562,2
P01568,1
P01584,1
P01589,1
P01591,1
P01599,1
P01601,1
P01602,1
P01705,1
P01709,1
P01730,1
P01733,1
P01737,1
P01742,1
P01743,1
P01764,2
P01780,1
P01817,1
P01824,1
P01833,1
P01834,4
P01848,1
P01850,1
P01854,2
P01857,4
P01859,5
P01860,1
P01861,3
P01871,1
P01876,3
P01877,3
P01889,3
P01893,2
P01903,1
P01906,1
P01911,1
P01920,1
P02008,3
P02042,4
P02100,2
P02144,2
P02452,5
P02458,2
P02461,5
P02462,1
P02489,3
P02511,6
P02533,4
P02538,5
P02545,9
P02545-2,2
P02545-3,1
P02549,5
P02549-2,2
P02585,2
P02647,5
P02649,3
P02652,3
P02654,2
P02655,2
P02656,4
P02671,4
P02671-2,1
P02675,5
P02679,4
P02686,1
P02708,1
P02730,3
P02741,2
P02743,2
P02745,2
P02746,3
P02747,2
P02748,2
P02749,3
P02750,1
P02751,7
P02751-1,1
P02751-10,1
P02751-11,1
P02751-12,1
P02751-13,1
P02751-14,1
P02751-16,1
P02751-3,1
P02751-4,1
P02751-5,1
P02751-6,1
P02751-7,1
P02751-8,1
P02751-9,1
P02753,4
P02760,3
P02763,4
P02765,4
P02766,4
P02768,7
P02768-2,1
P02768-3,1
P02771,2
P02774,2
P02775,2
P02778,2
P02786,5
P02787,7
P02788,5
P02790,2
P02792,7
P02794,6
P02795,3
P03107,1
P03120,1
P03169,1
P03206,1
P03209,1
P03243,1
P03254,1
P03259,1
P03366,1
P03369,1
P03372,5
P03409,2
P03928,3
P03951,2
P03952,1
P03956,4
P03973,1
P04001,1
P04003,1
P04004,2
P04035,3
P04035-2,1
P04040,8
P04049,4
P04053,3
P04062,5
P04066,1
P04070,2
P04075,9
P04075-2,5
P04080,7
P04083,10
P04085,1
P04114,7
P04141,1
P04150,3
P04150-10,1
P04150-3,1
P04179,8
P04179-2,3
P04179-3,1
P04179-4,3
P04180,1
P04181,9
P04183,5
P04196,2
P04198,2
P04216,1
P04217,1
P04233,3
P04233-2,1
P04234,1
P04259,4
P04264,4
P04275,4
P04278,1
P04279,1
P04350,5
P04406,12
P04406-2,2
P04424,7
P04424-3,1
P04439,4
P04585,1
P04591,1
P04608,1
P04610,2
P04614,2
P04626,3
P04629,1
P04632,7
P04637,8
P04637-2,2
P04637-3,2
P04637-4,4
P04637-5,2
P04637-6,2
P04637-7,3
P04637-8,2
P04637-9,2
P04731,2
P04732,1
P04733,1
P04792,8
P04798,1
P04808,2
P04818,3
P04839,2
P04843,7
P04844,5
P04899,5
P04899-2,1
P04908,10
P04920,4
P04920-2,1
P04921,1
P05014,1
P05015,1
P05019,2
P05023,9
P05023-2,1
P05023-4,1
P05026,5
P05060,2
P05062,4
P05067,4
P05067-3,1
P05067-4,2
P05067-7,1
P05089,6
P05090,1
P05091,7
P05091-2,1
P05093,1
P05106,3
P05107,2
P05108,1
P05109,3
P05114,6
P05120,3
P05121,2
P05129,3
P05141,9
P05154,1
P05155,3
P05156,1
P05160,1
P05161,3
P05164,3
P05165,5
P05166,6
P05181,1
P05186,1
P05186-2,1
P05187,4
P05198,7
P05204,7
P05231,1
P05305,2
P05362,5
P05386,4
P05387,8
P05388,8
P05388-2,2
P05412,3
P05413,1
P05423,3
P05452,1
P05455,9
P05496,2
P05538,1
P05543,1
P05546,1
P05549,3
P05556,7
P05556-2,1
P05556-3,1
P05556-4,1
P05556-5,1
P05771,5
P05783,10
P05787,7
P05787-2,3
P05813,2
P05813-2,1
P05937,2
P05976,4
P05981,1
P05997,2
P06126,1
P06127,1
P06132,3
P06133,2
P06213,3
P06239,3
P06239-2,2
P06239-3,2
P06241,3
P06241-2,1
P06241-3,1
P06276,4
P06280,1
P06310,1
P06312,2
P06340,1
P06396,5
P06396-2,1
P06396-3,1
P06396-4,1
P06400,6
P06401,5
P06454,5
P06454-2,2
P06493,6
P06493-2,2
P06576,9
P06681,2
P06702,5
P06703,7
P06727,2
P06729,1
P06730,4
P06730-2,1
P06732,4
P06733,11
P06733-2,3
P06737,7
P06737-2,1
P06744,9
P06744-2,6
P06746,4
P06748,9
P06748-2,3
P06748-3,5
P06753,9
P06753-2,4
P06753-3,4
P06753-4,3
P06753-5,3
P06753-6,3
P06753-7,3
P06756,4
P06756-3,1
P06858,3
P06865,2
P06881,1
P06899,9
P07093,1
P07093-2,1
P07093-3,1
P07099,6
P07101,1
P07108,7
P07108-2,2
P07108-3,2
P07108-4,2
P07108-5,3
P07108-6,1
P07148,1
P07195,10
P07196,5
P07197,4
P07199,4
P07202,1
P07203,2
P07204,1
P07205,4
P07225,1
P07237,8
P07288,1
P07305,7
P07305-2,1
P07306,1
P07307,1
P07311,2
P07327,2
P07332,1
P07333,2
P07339,5
P07355,8
P07355-2,6
P07357,2
P07358,2
P07359,3
P07360,1
P07384,8
P07437,7
P07438,1
P07451,2
P07476,2
P07477,2
P07478,1
P07492,3
P07550,2
P07585,4
P07602,5
P07602-3,1
P07686,4
P07711,4
P07737,9
P07738,3
P07741,6
P07741-2,2
P07766,2
P07814,8
P07858,5
P07864,3
P07900,9
P07900-2,6
P07902,3
P07910,9
P07910-2,3
P07910-3,1
P07910-4,1
P07911,1
P07919,5
P07942,7
P07947,3
P07948,5
P07948-2,1
P07949,1
P07951,7
P07951-2,2
P07951-3,2
P07954,10
P07954-2,3
P07992,3
P07992-3,2
P07996,5
P07998,1
P08034,1
P08047,4
P08047-2,1
P08047-3,2
P08048,4
P08069,4
P08123,4
P08133,8
P08133-2,2
P08134,4
P08151,2
P08172,1
P08174,6
P08174-2,1
P08183,5
P08195,6
P08195-2,1
P08235,3
P08235-3,1
P08236,2
P08236-2,1
P08236-3,1
P08237,7
P08237-2,1
P08238,9
P08240,7
P08243,7
P08243-2,3
P08243-3,2
P08247,1
P08253,1
P08254,1
P08263,2
P08294,1
P08319,2
P08397,5
P08397-2,1
P08397-3,1
P08397-4,1
P08473,4
P08476,2
P08514,2
P08559,8
P08559-2,2
P08559-3,3
P08559-4,3
P08567,4
P08571,1
P08572,2
P08574,5
P08575,5
P08579,7
P08581,2
P08581-2,2
P08582,2
P08590,2
P08603,4
P08621,6
P08621-2,2
P08621-3,2
P08621-4,1
P08631,2
P08637,1
P08648,1
P08651,5
P08651-2,1
P08670,10
P08684,2
P08697,2
P08708,7
P08727,4
P08729,4
P08754,5
P08758,8
P08779,4
P08842,3
P08865,9
P08908,2
P08910,2
P08922,1
P08962,4
P08F94,2
P09001,4
P09012,7
P09038,4
P09067,1
P09086,1
P09086-2,1
P09086-5,1
P09104,5
P09104-2,1
P09105,1
P09110,5
P09132,4
P09172,2
P09210,2
P09211,6
P09234,5
P09237,2
P09238,1
P09326,2
P09327,3
P09382,7
P09417,5
P09429,9
P09430,1
P09455,1
P09466,1
P09467,3
P09471,1
P09471-2,1
P09486,4
P09488,3
P09488-2,2
P09493,8
P09493-10,2
P09493-2,2
P09493-3,2
P09493-4,2
P09493-5,2
P09493-6,2
P09493-7,2
P09493-8,2
P09493-9,2
P09496,7
P09496-2,1
P09496-3,1
P09497,5
P09497-2,1
P09525,7
P09525-2,2
P09543,9
P09543-2,1
P09544,1
P09564,2
P09601,7
P09619,1
P09622,9
P09622-2,3
P09622-3,2
P09629,2
P09630,4
P09651,9
P09651-2,3
P09651-3,4
P09661,8
P09668,2
P09669,5
P09681,1
P09693,1
P09758,2
P09769,1
P09871,2
P09874,9
P09884,5
P09912,1
P09913,4
P09914,3
P09914-2,1
P09917,2
P09917-5,1
P09923,2
P09936,6
P09958,2
P09960,8
P09960-2,2
P09960-3,3
P09960-4,3
P09972,9
P0C024,1
P0C091,1
P0C0E4,1
P0C0L4,2
P0C0L5,3
P0C0S5,9
P0C0S8,10
P0C1S8,1
P0C1Z6,2
P0C215,1
P0C221,2
P0C2W1,2
P0C5J1,1
P0C671,2
P0C672,1
P0C6A0,1
P0C6L3,1
P0C7I0,2
P0C7I6,2
P0C7P0,5
P0C7P1,1
P0C7P3,2
P0C7P4,2
P0C7T5,3
P0C7U0,1
P0C7U1,1
P0C7U3,1
P0C7V4,1
P0C7V6,1
P0C7V7,2
P0C7V9,1
P0C7W9,1
P0C7X5,1
P0C851,2
P0C860,4
P0C866,1
P0C870,1
P0C881,1
P0CAP1,2
P0CAP2,2
P0CB33,2
P0CB38,4
P0CB47,3
P0CB48,3
P0CF74,3
P0CF75,1
P0CG00,1
P0CG04,3
P0CG08,2
P0CG12,1
P0CG13,2
P0CG22,2
P0CG23,1
P0CG24,3
P0CG29,1
P0CG30,2
P0CG31,3
P0CG32,2
P0CG33,1
P0CG38,5
P0CG39,3
P0CG41,2
P0CG47,7
P0CG48,5
P0CI25,2
P0CI26,1
P0CJ78,3
P0CJ79,2
P0CJ92,1
P0CK96,1
P0CK97,1
P0CL83,1
P0CV98,1
P0CW18,1
P0CW24,3
P0DI81,2
P0DJ07,2
P0DJD0,5
P0DJD1,4
P0DJD9,1
P0DJG4,1
P0DJI8,2
P0DJI9,3
P0DJJ0,2
P0DKB6,1
P0DKL9,2
P0DKX0,2
P0DM35,1
P0DMB2,1
P0DME0,6
P0DMM9,4
P0DMN0,1
P0DMP2,2
P0DMR1,3
P0DMU7,1
P0DMU8,1
P0DMU9,1
P0DMV1,1
P0DMV2,1
P0DMV8,8
P0DMV8-2,2
P0DMV9,7
P0DN25,1
P0DN26,2
P0DN37,4
P0DN76,4
P0DN79,3
P0DN86,1
P0DOY3,2
P0DP23,6
P0DP24,4
P0DP25,7
P0DP91,1
P0DPB5,2
P0DPB6,5
P0DPD8,1
P0DPF3,2
P0DPH7,2
P0DPH7-2,2
P0DPH8,5
P0DPI2,5
P10070,2
P10070-2,1
P10071,4
P10073,3
P10074,3
P10075,2
P10109,2
P10114,2
P10144,1
P10155,6
P10155-2,1
P10155-3,3
P10155-4,2
P10155-5,2
P10242,4
P10242-2,1
P10242-3,1
P10242-4,1
P10242-5,1
P10242-6,1
P10242-7,1
P10243,3
P10244,4
P10253,3
P10275,4
P10275-2,2
P10276,2
P10301,3
P10321,3
P10323,1
P10398,1
P10412,13
P10415,1
P10515,8
P10523,2
P10586,4
P10586-2,1
P10588,1
P10589,3
P10599,9
P10600,2
P10606,6
P10619,5
P10620,5
P10636,6
P10636-8,2
P10643,1
P10644,7
P10645,2
P10646,3
P10696,3
P10721,3
P10745,1
P10746,4
P10747,1
P10768,7
P10809,9
P10809-2,2
P10827,3
P10827-2,1
P10828,1
P10909,7
P10909-2,1
P10909-4,1
P10911,3
P10912,1
P10914,4
P10916,1
P11021,9
P11047,7
P11049,1
P11055,4
P11117,3
P11137,4
P11137-3,1
P11142,11
P11142-2,3
P11150,1
P11161-2,1
P11166,6
P11169,2
P11171,5
P11171-2,1
P11171-5,1
P11171-7,1
P11172,6
P11172-2,1
P11172-3,3
P11177,6
P11177-3,1
P11182,9
P11208,1
P11215,1
P11216,7
P11217,4
P11217-2,2
P11226,1
P11229,1
P11230,1
P11233,5
P11234,5
P11245,1
P11274,4
P11274-2,1
P11277,6
P11277-2,2
P11277-3,2
P11279,6
P11308,2
P11309,1
P11309-2,1
P11310,7
P11362,2
P11387,8
P11388,8
P11388-2,2
P11388-3,2
P11388-4,5
P11413,8
P11413-2,3
P11413-3,2
P11441,2
P11473,2
P11474,4
P11488,2
P11498,11
P11509,2
P11532,6
P11532-3,1
P11586,9
P11597,1
P11678,1
P11684,1
P11686,1
P11712,1
P11717,7
P11766,7
P11801,1
P11802,3
P11831,1
P11836,1
P11908,6
P11908-2,1
P11912,1
P11926,3
P11940,9
P11940-2,2
P12004,8
P12035,5
P12036,2
P12074,3
P12081,8
P12081-2,1
P12081-3,1
P12081-4,2
P12107,3
P12109,3
P12110,4
P12110-2,1
P12110-3,1
P12111,5
P12235,8
P12236,8
P12259,2
P12268,7
P12270,9
P12277,6
P12314,1
P12318,2
P12319,1
P12429,5
P12524,1
P12532,4
P12532-2,2
P12544,1
P12643,2
P12644,2
P12694,6
P12755,3
P12757,4
P12757-2,1
P12757-3,2
P12757-4,1
P12814,7
P12814-2,4
P12814-3,2
P12814-4,2
P12821,3
P12821-2,1
P12829,1
P12830,1
P12882,5
P12883,5
P12931,5
P12955,7
P12956,10
P12956-2,2
P12980,1
P13010,9
P13051,3
P13051-2,2
P13056,3
P13073,8
P13164,1
P13196,3
P13202,1
P13284,2
P13473,4
P13489,5
P13497-6,1
P13498,1
P13501,1
P13521,2
P13533,2
P13535,5
P13569,2
P13584,1
P13591,2
P13598,1
P13611,4
P13611-2,1
P13611-3,1
P13611-4,1
P13611-5,1
P13612,3
P13631,2
P13631-2,1
P13637,3
P13639,10
P13640,1
P13645,3
P13646,1
P13647,5
P13667,6
P13671,1
P13674,6
P13674-2,2
P13682,4
P13686,1
P13693,7
P13693-2,2
P13716,3
P13726,2
P13727,1
P13747,2
P13762,1
P13796,6
P13796-2,2
P13797,9
P13798,4
P13804,7
P13805,2
P13807,3
P13807-2,1
P13861,6
P13861-2,1
P13866,2
P13928,3
P13929,4
P13929-2,1
P13942,2
P13984,8
P13987,5
P13994,2
P13995,8
P13995-2,1
P14091,2
P14136,2
P14138,1
P14151,2
P14174,7
P14207,1
P14209,4
P14314,8
P14316,4
P14316-2,1
P14317,2
P14317-2,2
P14324,7
P14324-2,3
P14351,1
P14373,3
P14373-2,1
P14384,2
P14406,5
P14410,1
P14415,2
P14416,1
P14543,1
P14543-2,1
P14550,7
P14555,1
P14616,3
P14618,10
P14618-2,2
P14618-3,2
P14621,2
P14625,10
P14635,3
P14635-2,1
P14649,4
P14653,1
P14678,4
P14678-2,2
P14678-3,2
P14735,6
P14778,1
P14780,2
P14854,5
P14859,3
P14859-4,1
P14866,8
P14866-2,2
P14867,1
P14868,8
P14868-2,2
P14920,1
P14921,3
P14921-2,1
P14923,5
P14927,6
P14927-2,2
P15036,3
P15056,3
P15090,2
P15104,3
P15121,8
P15144,4
P15151,3
P15151-2,1
P15151-3,1
P15151-4,1
P15153,5
P15169,1
P15170,7
P15170-2,3
P15170-3,3
P15172,2
P15248,1
P15259,7
P15260,1
P15291,2
P15291-2,1
P15311,9
P15313,2
P15328,1
P15336,4
P15374,4
P15407,2
P15408,4
P15428,3
P15498,2
P15498-2,2
P15502,1
P15509,1
P15514,2
P15529,5
P15529-10,1
P15529-11,1
P15529-12,1
P15529-13,1
P15529-14,1
P15529-15,1
P15529-2,1
P15529-4,1
P15531,7
P15531-2,4
P15538,1
P15559,7
P15559-2,2
P15559-3,3
P15586,2
P15621,3
P15622,3
P15622-3,1
P15692,1
P15735,4
P15812,1
P15822,4
P15822-2,1
P15822-3,1
P15848,1
P15863,1
P15880,8
P15882,3
P15884,1
P15907,2
P15918,3
P15918-2,1
P15923,3
P15923-2,1
P15923-3,1
P15924,9
P15924-2,1
P15927,4
P15927-3,1
P15941,1
P15954,4
P15976,2
P16035,3
P16050,1
P16066,2
P16070,7
P16083,3
P16104,9
P16109,1
P16118,2
P16144,5
P16144-2,1
P16144-3,1
P16144-4,1
P16144-5,2
P16150,1
P16152,8
P16157,4
P16219,2
P16220,5
P16220-2,1
P16233,3
P16234,3
P16260,2
P16278,5
P16278-2,1
P16284,3
P16298,2
P16298-2,1
P16298-3,1
P16333,3
P16383,4
P16389,2
P16401,10
P16402,9
P16403,10
P16415,4
P16415-2,1
P16422,3
P16435,8
P16442,1
P16444,1
P16452,2
P16455,2
P16471,1
P16471-2,1
P16473,1
P16499,2
P16520,2
P16520-2,1
P16562,1
P16581,1
P16591,4
P16591-2,1
P16615,7
P16615-2,2
P16615-3,2
P16615-4,2
P16615-5,2
P16662,2
P16671,3
P16870,4
P16870-2,1
P16871,1
P16885,2
P16930,4
P16949,6
P16949-2,2
P16989,6
P16989-2,2
P16989-3,2
P17010,2
P17010-2,1
P17010-3,1
P17014,3
P17017,2
P17019,4
P17020,3
P17021,2
P17022,3
P17023,2
P17024,3
P17025,3
P17025-2,1
P17026,3
P17027,3
P17027-2,1
P17028,4
P17029,3
P17030,3
P17031,2
P17032,2
P17035,2
P17036,4
P17038,3
P17039,3
P17040,2
P17041,2
P17050,1
P17066,8
P17081,2
P17096,7
P17096-2,5
P17096-3,4
P17097,4
P17098,4
P17152,3
P17174,5
P17181,1
P17181-2,1
P17213,4
P17252,5
P17275,3
P17301,4
P17302,3
P17342,1
P17480,8
P17480-2,1
P17481,2
P17482,3
P17483,1
P17509,1
P17516,5
P17535,3
P17540,2
P17542,2
P17542-2,2
P17542-3,2
P17544,3
P17544-2,1
P17544-4,1
P17568,4
P17600,1
P17612,6
P17612-2,2
P17643,1
P17655,6
P17658,1
P17661,5
P17676,5
P17676-2,2
P17676-3,1
P17677,2
P17693,1
P17706,3
P17706-2,2
P17706-3,2
P17706-4,3
P17707,3
P17735,2
P17752,1
P17812,6
P17813,1
P17844,9
P17844-2,3
P17858,7
P17858-2,2
P17861,2
P17861-2,1
P17900,5
P17927,4
P17931,5
P17936,1
P17947,1
P17948,2
P17980,7
P17987,8
P18031,6
P18065,2
P18074,3
P18075,1
P18077,7
P18084,3
P18085,2
P18124,8
P18146,2
P18206,7
P18206-2,2
P18206-3,1
P18283,1
P18405,1
P18428,2
P18433,4
P18440,3
P18505,1
P18507,1
P18510,1
P18545,1
P18577,1
P18583,6
P18583-10,2
P18583-2,3
P18583-3,2
P18583-4,2
P18583-5,2
P18583-6,2
P18583-7,2
P18583-8,3
P18583-9,3
P18615,4
P18615-3,1
P18621,8
P18621-3,1
P18669,9
P18754,6
P18754-2,3
P18827,1
P18846,4
P18847,3
P18848,3
P18850,4
P18858,6
P18859,6
P18859-2,2
P18887,6
P19012,4
P19013,1
P19021,3
P19021-2,1
P19021-3,1
P19021-4,1
P19022,2
P19086,1
P19087,2
P19099,1
P19105,6
P19174,3
P19174-2,1
P19224,2
P19237,1
P19256,3
P19320,1
P19338,9
P19367,6
P19367-4,1
P19387,3
P19388,3
P19397,2
P19404,6
P19419,2
P19429,2
P19438,1
P19440,3
P19447,5
P19474,4
P19484,3
P19525,4
P19532,4
P19544,1
P19622,1
P19623,4
P19634,2
P19652,3
P19784,7
P19793,3
P19801,3
P19823,2
P19827,1
P19838,4
P19838-2,1
P19878,1
P19878-3,1
P19883-2,1
P19893,1
P19971,2
P20020,5
P20020-1,1
P20020-2,1
P20020-4,1
P20020-5,1
P20020-6,1
P20023,1
P20036,1
P20042,9
P20073,7
P20073-2,3
P20132,2
P20138,1
P20155,1
P20226,3
P20248,3
P20264,1
P20265,2
P20273,2
P20273-5,1
P20290,6
P20290-2,3
P20309,2
P20336,1
P20337,3
P20338,3
P20339,3
P20340,4
P20340-2,1
P20340-4,1
P20393,3
P20472,1
P20585,4
P20591,3
P20592,2
P20594,2
P20618,7
P20645,4
P20648,4
P20671,7
P20674,5
P20700,7
P20701,2
P20701-2,1
P20701-3,1
P20711,1
P20719,2
P20742,2
P20742-2,1
P20749,3
P20774,3
P20794,1
P20807,2
P20807-5,1
P20810,8
P20810-10,1
P20810-4,1
P20810-6,2
P20813,1
P20815,1
P20827,4
P20839,3
P20839-2,1
P20839-3,1
P20849,1
P20851,2
P20851-2,1
P20853,1
P20908,4
P20929,5
P20929-2,1
P20930,2
P20933,2
P20936,2
P20941,2
P20962,6
P20963,2
P21063,1
P21108,3
P21127,4
P21127-10,2
P21127-2,2
P21127-3,2
P21127-6,1
P21127-8,3
P21127-9,2
P21128,2
P21217,1
P21266,4
P21281,5
P21283,5
P21291,8
P21333,9
P21333-2,1
P21359,5
P21359-4,1
P21397,4
P21399,6
P21439,2
P21453,2
P21506,2
P21549,2
P21554,1
P21579,2
P21580,2
P21583,2
P21583-2,1
P21589,4
P21673,2
P21675,3
P21675-3,1
P21675-4,1
P21675-6,1
P21709,1
P21728,1
P21730,1
P21741,1
P21754,1
P21754-2,1
P21757,1
P21781,2
P21796,8
P21802,3
P21810,2
P21817,4
P21854,2
P21860,2
P21912,4
P21926,6
P21941,1
P21953,4
P21964,5
P21964-2,1
P21980,7
P22001,2
P22003,1
P22004,1
P22033,4
P22059,7
P22061,8
P22061-2,2
P22079,1
P22087,7
P22090,4
P22102,8
P22102-2,2
P22105,2
P22223,1
P22223-2,1
P22234,9
P22234-2,2
P22303,1
P22307,6
P22307-2,2
P22307-3,2
P22307-4,2
P22307-5,2
P22307-6,2
P22307-7,2
P22307-8,2
P22309,2
P22310,1
P22314,10
P22314-2,3
P22352,1
P22392,7
P22392-2,3
P22413,1
P22415,3
P22455,2
P22459,1
P22460,2
P22460-2,1
P22466,1
P22492,5
P22557,1
P22570,6
P22607,3
P22612,1
P22626,9
P22626-2,4
P22670,3
P22674,1
P22676,1
P22680,1
P22681,3
P22692,2
P22694,5
P22694-10,2
P22694-2,2
P22694-3,2
P22694-4,2
P22694-5,2
P22694-6,2
P22694-7,2
P22694-8,1
P22694-9,2
P22695,10
P22732,2
P22735,1
P22736,3
P22749,1
P22760,1
P22792,1
P22794,1
P22830,5
P22888,1
P22894,2
P22897,2
P22914,2
P23025,4
P23109,2
P23141,4
P23142,3
P23193,9
P23193-2,2
P23219,1
P23229,4
P23229-2,1
P23229-3,1
P23229-4,2
P23229-5,1
P23229-6,1
P23229-9,1
P23246,9
P23246-2,2
P23258,3
P23276,1
P23284,9
P23352,2
P23368,7
P23368-2,2
P23378,5
P23381,7
P23381-2,2
P23396,8
P23396-2,2
P23415,1
P23434,3
P23443,4
P23443-2,1
P23443-3,1
P23443-4,2
P23443-5,1
P23458,3
P23467,1
P23468,4
P23468-3,1
P23469,4
P23469-2,1
P23470,4
P23471,1
P23497,4
P23497-2,1
P23497-3,1
P23497-4,2
P23497-5,1
P23508,3
P23510-2,1
P23511,3
P23511-2,2
P23515,1
P23526,9
P23526-2,2
P23527,10
P23528,10
P23560,3
P23582,1
P23588,7
P23588-2,2
P23610,1
P23634,7
P23634-2,1
P23634-3,1
P23634-4,1
P23634-5,1
P23634-6,1
P23634-7,1
P23634-8,1
P23677,1
P23743,3
P23743-2,1
P23759,1
P23760,2
P23760-6,1
P23763,3
P23763-2,1
P23763-3,1
P23769,3
P23771,2
P23786,7
P23919,6
P23919-2,1
P23921,6
P23942,1
P23945,2
P23975,2
P23975-2,2
P23975-3,1
P24001,2
P24043,4
P24046,1
P24071,1
P24278,2
P24298,1
P24311,1
P24347,1
P24385,3
P24386,2
P24390,1
P24394,1
P24394-2,1
P24462,2
P24468,3
P24522,2
P24534,8
P24539,7
P24557,1
P24593,2
P24666,4
P24666-2,2
P24723,1
P24752,9
P24752-2,1
P24821,3
P24844,4
P24863,1
P24928,6
P24941,3
P25021,1
P25054,4
P25089,1
P25092,3
P25098,3
P25101,1
P25101-5,1
P25103,1
P25105,1
P25106,1
P25116,1
P25205,5
P25205-2,2
P25208,3
P25311,1
P25325,7
P25325-2,2
P25391,5
P25398,7
P25440,6
P25445,7
P25490,5
P25685,6
P25686,2
P25686-2,1
P25705,9
P25705-2,2
P25705-3,2
P25713,1
P25774,3
P25786,8
P25786-2,2
P25787,8
P25788,7
P25788-2,3
P25789,9
P25789-2,2
P25791,1
P25815,5
P25874,1
P25929,1
P25940,2
P25963,2
P26006,6
P26006-1,2
P26010,1
P26010-2,1
P26012,1
P26038,8
P26045,3
P26196,6
P26232,4
P26358,5
P26358-2,3
P26358-3,1
P26367,4
P26368,8
P26368-2,3
P26371,1
P26373,8
P26373-2,3
P26374,4
P26378,3
P26378-1,1
P26378-2,1
P26378-4,1
P26436,1
P26440,4
P26447,7
P26572,2
P26583,9
P26599,8
P26599-2,2
P26599-3,4
P26639,8
P26639-2,3
P26640,6
P26641,9
P26641-2,2
P26651,2
P26715,1
P26718,1
P26842,1
P26885,4
P26927,1
P26998,2
P27037,1
P27105,6
P27144,6
P27169,2
P27216,2
P27338,3
P27348,9
P27361,5
P27361-2,1
P27448,4
P27448-2,1
P27448-3,1
P27448-4,1
P27448-6,1
P27448-7,1
P27449,1
P27482,2
P27487,1
P27540,3
P27540-2,1
P27544,1
P27544-2,1
P27635,8
P27658,2
P27694,9
P27695,9
P27701,1
P27707,4
P27708,8
P27797,9
P27815,2
P27816,9
P27816-2,1
P27816-5,1
P27816-6,1
P27824,8
P27824-2,4
P27824-3,2
P27918,1
P27958,1
P27986,4
P27986-2,1
P27986-3,1
P27986-4,1
P27986-5,2
P28062,3
P28065,3
P28065-2,2
P28066,8
P28067,1
P28070,5
P28072,4
P28074,5
P28161,3
P28221,1
P28288,5
P28288-2,3
P28288-3,1
P28289,2
P28290,4
P28290-3,1
P28300,1
P28324,3
P28324-2,1
P28328,4
P28329,1
P28330,2
P28331,8
P28331-2,2
P28331-3,2
P28331-4,3
P28331-5,2
P28332,1
P28335,1
P28340,5
P28347,4
P28347-2,1
P28356,2
P28358,3
P28360,2
P28370,6
P28370-2,1
P28472,1
P28476,2
P28482,4
P28482-2,1
P28562,3
P28566,1
P28676,2
P28698,1
P28702,3
P28702-3,1
P28715,4
P28715-3,2
P28749,3
P28749-2,2
P28799,3
P28827,1
P28838,6
P28838-2,3
P28845,2
P28906,1
P28907,3
P28908,1
P29016,1
P29017,1
P29033,4
P29034,4
P29074,1
P29083,8
P29084,6
P29120,1
P29122,3
P29122-2,1
P29122-3,1
P29122-4,1
P29122-5,1
P29122-7,1
P29122-8,1
P29144,8
P29218,3
P29275,1
P29279,1
P29317,6
P29320,1
P29323,2
P29350,2
P29350-2,2
P29350-3,2
P29350-4,2
P29353,2
P29353-2,1
P29372,1
P29372-5,1
P29373,4
P29374,4
P29374-2,1
P29374-3,2
P29375,4
P29375-2,1
P29377,1
P29400,2
P29401,9
P29401-2,5
P29460,1
P29466,1
P29474,3
P29475,3
P29508,1
P29536,4
P29558,3
P29558-2,1
P29590,7
P29590-11,1
P29590-2,1
P29590-3,1
P29590-4,1
P29590-5,2
P29597,1
P29622,2
P29692,6
P29692-2,2
P29692-3,2
P29692-4,2
P29728,3
P29728-2,2
P29762,1
P29803,4
P29966,6
P29973,3
P29992,7
P30038,6
P30039,1
P30040,6
P30041,8
P30043,4
P30044,5
P30044-2,3
P30044-3,3
P30046,7
P30047,2
P30048,8
P30048-2,2
P30049,7
P30050,8
P30050-2,2
P30084,7
P30085,7
P30085-3,2
P30086,5
P30101,9
P30153,7
P30154,3
P30154-2,3
P30154-3,1
P30154-4,1
P30260,2
P30273,2
P30279,2
P30281,1
P30291,3
P30304,4
P30305,2
P30305-3,1
P30305-4,2
P30307,3
P30307-4,1
P30405,9
P30405-2,2
P30411,1
P30414,4
P30419,4
P30511,3
P30519,7
P30520,5
P30530,1
P30532,3
P30533,6
P30542,1
P30550,1
P30556,3
P30559,2
P30566,5
P30566-2,2
P30613,3
P30613-2,2
P30622,7
P30622-2,1
P30626,3
P30679,1
P30711,2
P30740,6
P30740-2,2
P30793,2
P30793-3,1
P30825,2
P30837,7
P30838,7
P30874,1
P30876,6
P30954,1
P30968,1
P30989,1
P31040,9
P31040-2,4
P31040-3,3
P31146,4
P31150,6
P31152,1
P31153,6
P31153-2,2
P31249,1
P31260,3
P31267,1
P31268,2
P31269,2
P31270,2
P31271,2
P31274,2
P31276,3
P31277,2
P31314,2
P31314-2,1
P31321,4
P31323,1
P31327,6
P31350,4
P31431,2
P31483,2
P31512,1
P31513,1
P31629,5
P31641,3
P31644,1
P31689,6
P31689-2,2
P31749,5
P31751,2
P31751-2,1
P31785,1
P31930,7
P31937,6
P31939,6
P31939-2,3
P31941,1
P31942,7
P31942-2,2
P31943,8
